# 41556,-0.18319814,-0.27293178,0.5314146,0.6366172	
86030	-0.2010358	0.6011183	Hotevilla	235.7	6
86031	-0.2010358	0.6011183	Indian Wells	447.6	5
86032	-0.2025203	0.59592354	Joseph City	200.6	6
86033	-0.2010358	0.6011183	Kayenta	0.00	0
86034	-0.2010358	0.6011183	Keams Canyon	495.8	5
86035	-0.22460593	0.6110674	Leupp	726.6	2
86036	-0.21256691	0.63213384	Marble Canyon	0.00	0
86038	-0.21849385	0.5971465	Mormon Lake	48.3	1
86039	-0.2010358	0.6011183	Kykotsmovi Village	294.1	5
86040	-0.21331243	0.6320387	Page	753.1	14
86042	-0.2010358	0.6011183	Polacca	70.8	29
86043	-0.2010358	0.6011183	Second Mesa	104.5	20
86044	-0.22460593	0.6110674	Tonalea	0.00	0
86045	-0.21195166	0.61792624	Tuba City	0.00	0
86046	-0.2280915	0.6167561	Williams	0.00	0
86047	-0.20362632	0.58990395	Winslow	0.00	0
86052	-0.22460593	0.6110674	North Rim	0.00	0
86053	-0.21262881	0.6319221	Kaibito	727.9	4
86054	-0.20261963	0.62465835	Shonto	417.5	4
86301	-0.23481978	0.5947919	Prescott	30.9	675
86302	-0.23389806	0.59380996	Prescott	0.00	0
86303	-0.23254704	0.59216046	Prescott	133.6	127
86304	-0.23381978	0.5941849	Prescott	0.00	0
86305	-0.22960557	0.5949987	Prescott	0.00	0
86312	-0.23103717	0.59497905	Prescott Valley	0.00	0
86313	-0.23218283	0.59586453	Prescott	1.00	1720
86314	-0.23052761	0.59416735	Prescott Valley	72.3	488
86320	-0.22951783	0.60010886	Ash Fork	0.00	0
86321	-0.24331668	0.5956509	Bagdad	294.3	8
86322	-0.2243357	0.5920758	Camp Verde	386.4	30
86323	-0.22886798	0.59615695	Chino Valley	141.7	117
86324	-0.22860022	0.59440196	Clarkdale	167.2	25
86325	-0.22550738	0.5952302	Cornville	60.0	76
86326	-0.22740269	0.5939137	Cottonwood	54.1	463
86327	-0.23104441	0.5929843	Dewey	200.1	47
86329	-0.23070684	0.5922539	Humboldt	37.0	22
86330	-0.23218283	0.59586453	Iron Springs	0.00	0
86331	-0.22800465	0.59589076	Jerome	43.5	13
86332	-0.23663491	0.5919523	Kirkland	488.5	3
86333	-0.22976847	0.5902295	Mayer	493.3	10
86334	-0.2338403	0.5979128	Paulden	227.2	18
86335	-0.22393957	0.5932926	Rimrock	185.3	26
86336	-0.21635573	0.5940975	Sedona	225.8	49
86337	-0.23693505	0.6078663	Seligman	0.00	0
86338	-0.23218283	0.59586453	Skull Valley	277.9	1
86339	-0.2222152	0.5977429	Sedona	0.00	0
86340	-0.23218283	0.59586453	Sedona	0.00	0
86341	-0.22314495	0.5955689	Sedona	0.00	0
86342	-0.22380766	0.5932728	Lake Montezuma	0.00	0
86343	-0.23218283	0.59586453	Crown King	102.6	1
86351	-0.2212398	0.59981406	Sedona	40.0	168
86401	-0.25274414	0.6109868	Kingman	0.00	0
86402	-0.25364938	0.6097586	Kingman	0.00	0
86403	-0.2596402	0.5972457	Lake Havasu City	10.0	1492
86404	-0.2597338	0.5982853	Lake Havasu City	173.1	88
86405	-0.24669583	0.61456764	Lake Havasu City	0.00	0
86406	-0.25610626	0.6011516	Lake Havasu City	245.6	104
86411	-0.24669583	0.61456764	Hackberry	416.5	1
86412	-0.25015086	0.6114905	Hualapai	0.00	0
86413	-0.25571513	0.6108211	Golden Valley	705.0	18
86426	-0.2613055	0.6077225	Fort Mohave	36.2	411
86427	-0.2617113	0.6066873	Fort Mohave	0.00	0
